Date,Open,High,Low,Close,Adj Close,Volume
2016-09-14,1150.099976,1178.949951,1150.099976,1163.599976,1132.347656,704633
2016-09-15,1170.000000,1175.500000,1160.000000,1173.550049,1142.030518,616127
2016-09-16,1173.599976,1181.250000,1152.000000,1155.150024,1124.124756,1136226
2016-09-19,1157.199951,1172.000000,1157.199951,1163.599976,1132.347656,550698
2016-09-20,1164.000000,1173.699951,1162.599976,1165.050049,1133.758911,966451
2016-09-21,1165.900024,1176.000000,1165.900024,1170.599976,1139.159668,615798
2016-09-22,1182.300049,1197.000000,1175.000000,1192.000000,1159.985107,913747
2016-09-23,1201.000000,1203.500000,1185.000000,1191.199951,1159.206543,668223
2016-09-26,1195.000000,1195.000000,1174.900024,1183.000000,1151.226807,817715
2016-09-27,1184.199951,1203.000000,1184.199951,1192.550049,1160.520386,532323
2016-09-28,1193.000000,1201.000000,1188.099976,1193.500000,1161.444824,566690
2016-09-29,1194.349976,1203.349976,1160.000000,1167.349976,1135.997192,1125599
2016-09-30,1167.000000,1179.949951,1156.000000,1160.699951,1129.525635,478253
2016-10-03,1170.000000,1199.000000,1165.400024,1193.000000,1160.958252,747111
2016-10-04,1202.000000,1203.000000,1179.400024,1192.550049,1160.520386,503642
2016-10-05,1188.000000,1224.000000,1185.000000,1208.750000,1176.285278,1080751
2016-10-06,1210.099976,1222.400024,1201.699951,1209.500000,1177.015137,746006
2016-10-07,1208.000000,1210.000000,1180.800049,1184.599976,1152.783936,873434
2016-10-10,1189.000000,1219.000000,1189.000000,1212.650024,1180.080566,570180
2016-10-13,1227.000000,1227.300049,1208.849976,1216.599976,1183.924438,1391322
2016-10-14,1216.099976,1220.000000,1202.250000,1205.750000,1173.365723,354200
2016-10-17,1208.099976,1208.400024,1178.500000,1182.300049,1150.545654,365921
2016-10-18,1186.400024,1193.349976,1165.550049,1174.500000,1142.954956,1339044
2016-10-19,1180.000000,1184.150024,1163.250000,1169.300049,1137.894775,1201677
2016-10-20,1175.000000,1177.000000,1163.250000,1165.750000,1134.440063,448785
2016-10-21,1172.900024,1172.900024,1144.400024,1153.500000,1122.519165,948987
2016-10-24,1161.150024,1162.000000,1124.099976,1127.500000,1097.217407,1287073
2016-10-25,1131.949951,1158.300049,1117.099976,1139.750000,1109.138428,3014876
2016-10-26,1153.300049,1157.000000,1113.900024,1123.099976,1092.935547,1323248
2016-10-27,1133.000000,1134.400024,1081.000000,1085.449951,1056.296631,1764517
2016-10-28,1081.000000,1096.949951,1066.050049,1069.900024,1041.164551,1732990
2016-11-01,1077.099976,1088.199951,1072.000000,1076.699951,1050.383545,983171
2016-11-02,1067.900024,1083.349976,1055.349976,1062.750000,1036.774536,872573
2016-11-03,1058.300049,1075.000000,1033.449951,1037.150024,1011.800110,1075107
2016-11-04,1039.199951,1054.800049,1035.099976,1043.050049,1017.556030,976222
2016-11-07,1048.000000,1059.599976,1027.900024,1037.349976,1011.995300,829767
2016-11-08,1044.750000,1060.000000,1040.000000,1057.000000,1031.164917,780312
2016-11-09,999.000000,1058.099976,952.000000,1050.949951,1025.262939,2005884
2016-11-10,1056.000000,1060.000000,1008.000000,1011.299988,986.581970,1719037
2016-11-11,1000.000000,1004.950012,958.000000,962.299988,938.779541,2665967
2016-11-15,970.950012,970.950012,869.000000,890.799988,869.027161,5354021
2016-11-16,917.500000,945.900024,903.000000,935.700012,912.829895,3032067
2016-11-17,946.000000,947.150024,917.000000,918.450012,896.001526,1310176
2016-11-18,925.900024,928.950012,899.849976,908.200012,886.001892,1335202
2016-11-21,918.000000,918.000000,891.750000,900.000000,878.002441,1639425
2016-11-22,908.000000,912.950012,895.000000,907.750000,885.562927,1678288
2016-11-23,915.900024,946.400024,912.000000,942.049988,919.024658,2371811
2016-11-24,938.250000,965.750000,932.049988,936.099976,913.219910,2908165
2016-11-25,943.900024,953.299988,938.799988,945.450012,922.341553,1460489
2016-11-28,950.000000,968.650024,933.500000,936.099976,913.219910,1335539
2016-11-29,940.400024,967.000000,935.200012,958.549988,935.121399,2507536
2016-11-30,967.950012,974.900024,952.549988,969.900024,946.193909,4460941
2016-12-01,967.000000,968.000000,936.000000,939.150024,916.195496,1517103
2016-12-02,936.000000,936.500000,902.000000,904.849976,882.733826,2139914
2016-12-05,910.000000,941.599976,895.250000,937.650024,914.732178,1881935
2016-12-06,940.900024,944.700012,924.150024,934.150024,911.317749,889147
2016-12-07,936.000000,948.500000,928.200012,932.200012,909.415405,809152
2016-12-08,941.950012,947.549988,929.799988,936.150024,913.268799,1024529
2016-12-09,942.000000,953.950012,935.049988,941.750000,918.731934,1600112
2016-12-12,931.299988,937.150024,909.000000,910.250000,888.001892,1531811
2016-12-13,915.000000,915.000000,895.000000,906.750000,884.587402,1572248
2016-12-14,908.000000,923.200012,908.000000,914.349976,892.001648,944657
2016-12-15,909.650024,916.750000,901.700012,903.000000,880.929077,958978
2016-12-16,911.950012,911.950012,898.000000,899.900024,877.904846,1041676
2016-12-19,901.400024,902.000000,875.099976,878.400024,856.930420,1905631
2016-12-20,875.500000,882.000000,860.049988,865.700012,844.540710,1811388
2016-12-21,867.200012,876.500000,861.549988,865.549988,844.394409,1321988
2016-12-22,865.549988,874.299988,851.099976,870.299988,849.028259,1472349
2016-12-23,875.000000,885.000000,861.500000,874.000000,852.637878,1325637
2016-12-26,874.000000,885.000000,860.000000,867.799988,846.589417,1313467
2016-12-27,871.900024,877.799988,863.400024,876.000000,854.588989,846898
2016-12-28,876.000000,890.000000,869.549988,875.700012,854.296326,1093720
2016-12-29,879.000000,887.000000,877.000000,880.049988,858.539978,1203203
2016-12-30,884.950012,895.000000,882.500000,891.049988,869.271118,935476
2017-01-02,893.000000,907.500000,882.250000,904.650024,882.538757,1031421
2017-01-03,910.000000,910.000000,893.450012,896.599976,874.685486,2068282
2017-01-04,901.900024,914.500000,897.000000,906.599976,884.441040,1408241
2017-01-05,913.900024,919.900024,901.500000,916.500000,894.099060,2569365
2017-01-06,918.000000,932.500000,914.599976,929.500000,906.781250,1717545
2017-01-09,932.000000,933.049988,906.000000,910.099976,887.855469,1356124
2017-01-10,915.000000,929.000000,907.950012,923.599976,901.025513,1735052
2017-01-11,926.500000,940.599976,921.500000,934.650024,911.805481,1236472
2017-01-12,935.000000,939.349976,926.299988,933.549988,910.732300,955700
2017-01-13,935.549988,938.200012,927.150024,933.250000,910.439697,770385
2017-01-16,930.000000,941.549988,926.900024,935.250000,912.390808,889759
2017-01-17,940.000000,963.500000,937.000000,960.150024,936.682190,1742445
2017-01-18,960.150024,972.450012,960.000000,963.349976,939.803955,1216887
2017-01-19,965.099976,965.750000,954.400024,962.700012,939.169861,770727
2017-01-20,960.299988,977.849976,954.150024,967.200012,943.559998,2190366
2017-01-23,967.400024,973.549988,957.750000,964.700012,941.120972,1206139
2017-01-24,963.500000,979.849976,953.599976,973.450012,949.657104,1748158
2017-01-25,979.000000,981.349976,971.150024,977.700012,953.803284,1128224
2017-01-27,979.799988,989.599976,964.099976,969.599976,945.901245,1043635
2017-01-30,969.000000,979.000000,963.000000,973.200012,949.413269,572175
2017-01-31,972.799988,977.500000,964.000000,970.700012,946.974304,603928
2017-02-01,970.700012,1001.049988,970.200012,991.000000,966.778198,1241463
2017-02-02,989.450012,995.000000,981.950012,989.000000,964.827087,1365514
2017-02-03,990.000000,993.900024,981.049988,985.900024,961.802795,465754
2017-02-06,990.099976,1004.950012,985.500000,992.500000,968.241516,744278
2017-02-07,992.000000,1003.950012,990.200012,999.299988,974.875305,577723
2017-02-08,999.299988,1009.900024,981.000000,997.700012,973.314453,1192386
2017-02-09,999.000000,1005.000000,991.000000,1002.849976,978.338501,493191
2017-02-10,1005.900024,1009.000000,990.500000,993.049988,968.778015,479738
2017-02-13,995.000000,1000.000000,981.500000,984.750000,960.680969,643641
2017-02-14,988.000000,988.049988,970.000000,980.799988,956.827454,604108
2017-02-15,981.200012,986.950012,976.000000,981.700012,957.705444,600970
2017-02-16,985.000000,989.549988,967.750000,969.900024,946.193909,932357
2017-02-17,973.000000,973.400024,955.599976,960.799988,937.316284,1142332
2017-02-20,961.000000,979.950012,953.849976,975.750000,951.900940,1092302
2017-02-21,977.700012,993.950012,976.299988,991.500000,967.265991,885074
2017-02-22,995.099976,1025.750000,993.900024,1020.299988,995.362122,2809160
2017-02-23,1030.000000,1030.000000,1005.349976,1009.000000,984.338318,1580357
2017-02-27,1010.000000,1018.549988,999.000000,1001.950012,977.460571,738246
2017-02-28,1003.099976,1026.800049,998.150024,1024.199951,999.166687,1368244
2017-03-01,1030.000000,1040.000000,1026.050049,1032.750000,1007.507690,1124115
2017-03-02,1037.900024,1044.750000,1026.400024,1028.750000,1003.605469,1037442
2017-03-03,1027.050049,1027.050049,1006.000000,1013.700012,988.923401,596208
2017-03-06,1020.000000,1033.800049,1016.000000,1029.400024,1004.239685,559268
2017-03-07,1030.550049,1032.599976,1020.500000,1023.950012,998.922852,429279
2017-03-08,1024.000000,1034.750000,1015.000000,1022.549988,997.557007,1164247
2017-03-09,1028.500000,1040.800049,1025.000000,1031.099976,1005.898010,827512
2017-03-10,1024.099976,1037.199951,1024.099976,1030.250000,1005.068726,579487
2017-03-14,1049.800049,1077.800049,1040.599976,1071.400024,1045.213135,1640301
2017-03-15,1068.000000,1075.500000,1061.099976,1064.050049,1038.042725,619852
2017-03-16,1071.250000,1089.500000,1068.250000,1087.550049,1060.968384,1382416
2017-03-17,1090.250000,1092.199951,1075.000000,1079.449951,1053.066284,782439
2017-03-20,1081.800049,1083.000000,1067.150024,1079.699951,1053.310181,423077
2017-03-21,1081.949951,1084.949951,1063.449951,1068.699951,1042.578979,1431610
2017-03-22,1058.000000,1064.150024,1048.550049,1057.849976,1031.994141,661176
2017-03-23,1060.000000,1070.000000,1054.000000,1061.599976,1035.652588,466635
2017-03-24,1062.800049,1073.000000,1061.050049,1064.250000,1038.237793,435183
2017-03-27,1068.000000,1068.000000,1039.949951,1042.900024,1017.409668,833514
2017-03-28,1045.000000,1061.949951,1045.000000,1057.849976,1031.994141,452398
2017-03-29,1062.000000,1079.000000,1057.849976,1068.099976,1041.993774,1345902
2017-03-30,1068.099976,1074.699951,1062.000000,1070.099976,1043.944824,1171200
2017-03-31,1070.000000,1079.500000,1065.000000,1073.500000,1047.261597,937954
2017-04-03,1074.699951,1098.449951,1068.500000,1089.849976,1063.212036,790370
2017-04-05,1094.000000,1094.650024,1068.800049,1082.550049,1056.090454,927397
2017-04-06,1078.400024,1089.000000,1071.500000,1086.900024,1060.334351,690411
2017-04-07,1077.000000,1089.900024,1073.099976,1082.949951,1056.480713,837821
2017-04-10,1078.400024,1080.449951,1057.050049,1059.199951,1033.311279,757492
2017-04-11,1063.699951,1076.750000,1056.550049,1072.500000,1046.286011,731062
2017-04-12,1075.500000,1081.900024,1063.099976,1070.449951,1044.286255,719256
2017-04-13,1070.449951,1081.400024,1066.150024,1078.300049,1051.944336,328677
2017-04-17,1079.550049,1080.000000,1056.449951,1059.349976,1033.457764,506747
2017-04-18,1062.400024,1068.949951,1037.300049,1040.449951,1015.019592,722855
2017-04-19,1044.000000,1056.000000,1033.699951,1048.900024,1023.263062,398732
2017-04-20,1056.000000,1062.750000,1042.500000,1058.800049,1032.921021,493562
2017-04-21,1065.900024,1071.500000,1054.199951,1065.449951,1039.408447,701515
2017-04-24,1066.099976,1074.349976,1063.699951,1069.949951,1043.798584,363436
2017-04-25,1074.699951,1101.949951,1070.000000,1097.900024,1071.065430,1060527
2017-04-26,1104.900024,1122.000000,1092.750000,1104.650024,1077.650513,1870316
2017-04-27,1104.900024,1109.550049,1092.000000,1105.349976,1078.333130,666287
2017-04-28,1106.599976,1124.949951,1105.349976,1120.449951,1093.064331,1012065
2017-05-02,1123.099976,1137.500000,1100.000000,1112.099976,1084.918091,1031522
2017-05-03,1116.000000,1123.949951,1113.000000,1118.900024,1091.552246,476101
2017-05-04,1118.900024,1135.000000,1117.599976,1132.599976,1104.917114,878814
2017-05-05,1135.000000,1160.000000,1134.000000,1146.800049,1118.770142,1518367
2017-05-08,1150.000000,1173.000000,1143.400024,1167.349976,1138.817871,672001
2017-05-09,1172.449951,1176.849976,1160.099976,1165.300049,1136.817993,734416
2017-05-10,1167.099976,1182.000000,1148.150024,1158.300049,1129.989014,1004939
2017-05-11,1159.000000,1178.900024,1152.300049,1166.449951,1137.939819,1003768
2017-05-12,1170.199951,1179.000000,1127.000000,1132.949951,1105.258789,2500503
2017-05-15,1142.900024,1149.900024,1135.000000,1148.050049,1119.989624,729473
2017-05-16,1148.900024,1149.699951,1129.599976,1142.849976,1114.916748,913600
2017-05-17,1143.000000,1159.000000,1136.550049,1154.949951,1126.720825,579709
2017-05-18,1147.150024,1159.800049,1140.000000,1151.349976,1123.208740,702003
2017-05-19,1139.849976,1144.800049,1098.800049,1123.150024,1095.697998,1732673
2017-05-22,1124.250000,1137.849976,1104.000000,1112.550049,1085.357300,1058940
2017-05-23,1119.949951,1126.550049,1091.449951,1098.900024,1072.040894,1374392
2017-05-24,1095.000000,1107.050049,1080.500000,1091.199951,1064.528931,1551698
2017-05-25,1095.550049,1125.000000,1090.050049,1113.199951,1085.991455,1226634
2017-05-26,1124.949951,1148.800049,1124.000000,1132.449951,1104.770752,915210
2017-05-29,1125.000000,1150.000000,1125.000000,1146.550049,1118.526245,460152
2017-05-30,1150.000000,1166.099976,1147.000000,1159.449951,1131.110840,460978
